a,q,t,dw,hh,id,pop,name,rgid,rpid,ruid,rguid,Transit Time,Car Time,Bike Time
0.0742,0,DA,130,123,59151349,378,59151349,5915,5915025,9330228.04,59933,67.86666667,28.83333333,64.98333333
0.1278,0,DA,237,225,59151350,676,59151350,5915,5915025,9330228.02,59933,68.68333333,29.33333333,65.35
0.0547,0,DA,309,297,59151351,763,59151351,5915,5915022,9330016.04,59933,64.55,28.05,65.71666667
0.038,0,DA,156,142,59151352,386,59151352,5915,5915022,9330016.04,59933,62.9,29.71666667,66.96666667
0.0745,0,DA,139,131,59151353,453,59151353,5915,5915022,9330016.04,59933,59.13333333,29.53333333,66.16666667
0.0608,0,DA,177,167,59151354,483,59151354,5915,5915022,9330016.04,59933,59.38333333,27.85,66.93333333
0.0928,0,DA,234,216,59151355,674,59151355,5915,5915022,9330016.04,59933,60.25,27.35,63.31666667
0.0576,0,DA,567,544,59151356,1202,59151356,5915,5915022,9330016.04,59933,60.11666667,27.41666667,62.6
0.1125,0,DA,239,222,59151357,647,59151357,5915,5915022,9330016.04,59933,64.5,26.96666667,63.76666667
0.0615,0,DA,186,178,59151358,491,59151358,5915,5915022,9330016.04,59933,63.43333333,25.95,61.2
0.0846,0,DA,208,196,59151359,579,59151359,5915,5915022,9330016.04,59933,69.66666667,27.1,62.3
0.0758,0,DA,208,197,59151360,558,59151360,5915,5915022,9330036.01,59933,67.91666667,27.2,63.18333333
0.1184,0,DA,178,165,59151361,511,59151361,5915,5915022,9330036.01,59933,64.03333333,27,64.08333333
0.0778,0,DA,219,207,59151362,594,59151362,5915,5915022,9330036.01,59933,62.9,27.98333333,64.75
0.0967,0,DA,262,237,59151363,641,59151363,5915,5915022,9330036.01,59933,61.36666667,27.16666667,65.81666667
